"","GEOID","year","AGE_CATEGORY","fatality_count","rate"
"409","16027",2017,3,1,0.0522138680033417
"410","16027",2017,4,1,0.0954471699914098
"411","16027",2017,5,2,0.303352040042469
"412","16055",2017,4,2,0.326743996079072
"413","16055",2017,5,1,0.267451190157796
"414","16083",2017,5,1,0.524383848977451
"415","17019",2017,3,1,0.093423019431988
"416","17019",2017,4,1,0.145560407569141
"417","17019",2017,5,1,0.0670331143584931
"418","17031",2017,2,3,0.00975416258888481
"419","17031",2017,3,2,0.0061657222835369
"420","17031",2017,4,7,0.0366586192269221
"421","17031",2017,5,13,0.106119850126119
"422","17037",2017,5,1,0.192566917003659
"423","17043",2017,1,1,0.0181907481854729
"424","17089",2017,1,2,0.0579391059995944
"425","17089",2017,4,3,0.117426021606388
"426","17089",2017,5,2,0.140321335859117
"427","17091",2017,5,1,0.239693192713327
"428","17093",2017,4,2,0.337097589752233
"429","17097",2017,1,1,0.0245356625855681
"430","17097",2017,3,1,0.0194601747523693
"431","17097",2017,4,1,0.0303260045489007
"432","17097",2017,5,1,0.0449559431756878
"433","17111",2017,5,2,0.244140625
"434","17113",2017,2,1,0.0968523002421307
"435","17113",2017,4,1,0.155957579538366
"436","17113",2017,5,1,0.121197430614471
"437","17115",2017,1,1,0.159033078880407
"438","17119",2017,4,1,0.0988142292490119
"439","17119",2017,5,4,0.638263922131801
"440","17143",2017,2,1,0.0861400637436472
"441","17161",2017,2,1,0.111594688092847
"442","17163",2017,1,1,0.0597621466563079
"443","17163",2017,3,1,0.0613948919449902
"444","17167",2017,3,1,0.0828981182127166
"445","17167",2017,4,1,0.130855796911803
"446","17179",2017,4,1,0.197316495659037
"447","17179",2017,5,1,0.303030303030303
"448","17197",2017,1,2,0.0490713251711362
"449","17197",2017,2,2,0.0450176694352533
"450","17197",2017,4,1,0.0295220382015174
"451","17197",2017,5,5,0.269106566200215
"452","17201",2017,3,1,0.051305730850136
"453","17201",2017,4,1,0.0827266710787558
"454","17201",2017,5,1,0.16627868307283
"455","18003",2017,4,1,0.0616712920135677
"456","18003",2017,5,1,0.109829763866008
"457","18005",2017,4,1,0.323939099449304
"458","18019",2017,1,1,0.135171668018383
"459","18019",2017,2,2,0.282725473565168
"460","18019",2017,3,1,0.134825401105568
"461","18035",2017,2,1,0.21551724137931
"462","18039",2017,1,1,0.0642302010405293
"463","18039",2017,3,1,0.0611845325501713
"464","18039",2017,4,2,0.214178624973228
"465","18043",2017,5,1,0.56785917092561
"466","18053",2017,4,1,0.395569620253165
"467","18059",2017,4,2,0.502765208647562
"468","18067",2017,5,1,0.527426160337553
"469","18081",2017,4,1,0.15890672175433
"470","18085",2017,4,3,0.829875518672199
"471","18089",2017,2,1,0.032626427406199
"472","18089",2017,3,1,0.0291120815138282
"473","18089",2017,4,1,0.0481347773766546
"474","18089",2017,5,1,0.0831739166597355
"475","18091",2017,2,1,0.16636167027117
"476","18091",2017,4,1,0.247218788627936
"477","18095",2017,4,1,0.204540805890775
"478","18095",2017,5,1,0.322684737011939
"479","18097",2017,2,1,0.015820531886282
"480","18097",2017,3,1,0.015284677111196
"481","18097",2017,4,1,0.027196083763938
"482","18097",2017,5,6,0.257113472745972
"483","18105",2017,3,1,0.151653017895056
"484","18105",2017,5,1,0.0827266710787558
"485","18109",2017,5,1,0.643915003219575
"486","18127",2017,2,1,0.0874278720055954
"487","18127",2017,4,1,0.132450331125828
"488","18127",2017,5,1,0.226295541977823
"489","18141",2017,2,1,0.0578737195439551
"490","18141",2017,3,1,0.0541330590591674
"491","18141",2017,4,3,0.274298253634452
"492","18157",2017,4,1,0.157505118916365
"493","18163",2017,1,2,0.181669543101099
"494","18177",2017,1,1,0.28604118993135
"495","18177",2017,2,1,0.291036088474971
"496","18177",2017,3,1,0.20165355918532
"497","19013",2017,1,1,0.121536217792902
"498","19113",2017,5,1,0.153139356814701
"499","19153",2017,3,3,0.0893974611121044
"500","19153",2017,4,2,0.105202251328178
"501","19153",2017,5,1,0.0786163522012579
"502","19155",2017,4,3,0.819000819000819
"503","19155",2017,5,1,0.307692307692308
"504","19163",2017,5,1,0.242718446601942
"505","19193",2017,4,1,0.223114680946006
"506","20015",2017,4,1,0.328515111695138
"507","20015",2017,5,1,0.54525627044711
"508","20045",2017,4,1,0.247157686604053
"509","20045",2017,5,1,0.12911555842479
"510","20091",2017,3,1,0.0257314154851658
"511","20091",2017,4,2,0.0790982796124184
"512","20091",2017,5,2,0.165002887550532
"513","20103",2017,5,1,0.525210084033613
"514","20173",2017,1,1,0.0275300077084022
"515","20173",2017,2,1,0.0254220052877771
"516","20173",2017,3,1,0.028495711395435
"517","20173",2017,5,2,0.176102844060932
"518","20209",2017,4,1,0.146498681511866
"519","20209",2017,5,3,0.74019245003701
"520","21015",2017,1,1,0.120685493603669
"521","21015",2017,4,2,0.342231348391513
"522","21029",2017,2,1,0.235349493998588
"523","21029",2017,5,1,0.550357732526142
"524","21037",2017,4,2,0.563380281690141
"525","21067",2017,5,2,0.156788962057071
"526","21093",2017,1,1,0.13700506918756
"527","21093",2017,4,2,0.483091787439614
"528","21093",2017,5,1,0.453514739229025
"529","21111",2017,1,3,0.0613446752821855
"530","21111",2017,2,1,0.0211380738987064
"531","21111",2017,4,4,0.140830193993592
"532","21111",2017,5,2,0.113739763421292
"533","21117",2017,2,4,0.354672814328782
"534","21117",2017,4,2,0.329380764163373
"535","21117",2017,5,1,0.30750307503075
"536","21145",2017,5,1,0.529941706412295
"537","21227",2017,4,1,0.216403375892664
"538","22005",2017,2,2,0.196001568012544
"539","22005",2017,5,3,0.721327242125511
"540","22015",2017,1,1,0.110963160230803
"541","22015",2017,5,1,0.290107339715695
"542","22017",2017,4,2,0.210216523018709
"543","22019",2017,4,2,0.251952632905014
"544","22019",2017,5,1,0.19208605455244
"545","22033",2017,1,2,0.069666991779295
"546","22033",2017,3,1,0.0339224532718206
"547","22033",2017,5,2,0.124626121635095
"548","22045",2017,1,1,0.193610842207164
"549","22045",2017,5,1,0.404858299595142
"550","22051",2017,1,1,0.0350778728777887
"551","22051",2017,3,1,0.0381184722116338
"552","22057",2017,1,1,0.155086848635236
"553","22057",2017,2,1,0.154225786551511
"554","22057",2017,5,2,0.644122383252818
"555","22063",2017,1,1,0.102679946606428
"556","22063",2017,2,1,0.101615689462453
"557","22063",2017,3,2,0.20165355918532
"558","22063",2017,4,1,0.158704967465482
"559","22071",2017,1,1,0.042247570764681
"560","22071",2017,4,1,0.0846310088016249
"561","22071",2017,5,2,0.211729832733432
"562","22073",2017,5,1,0.232018561484919
"563","22079",2017,3,1,0.101905635381637
"564","22079",2017,4,2,0.359324469996407
"565","22079",2017,5,1,0.250501002004008
"566","22097",2017,4,4,1.06382978723404
"567","22097",2017,5,3,1.00502512562814
"568","22103",2017,1,1,0.0646120049105124
"569","22103",2017,3,1,0.0546239143497023
"570","22103",2017,4,2,0.189035916824197
"571","22105",2017,1,2,0.204750204750205
"572","22105",2017,5,4,0.951248513674197
"573","22109",2017,3,1,0.109565026843432
"574","22109",2017,5,1,0.335683115139308
"575","23001",2017,4,1,0.260756192959583
"576","23005",2017,1,1,0.0714949596053478
"577","23005",2017,4,1,0.100190361687206
"578","23011",2017,4,2,0.425985090521832
"579","23011",2017,5,1,0.29655990510083
"580","23019",2017,1,1,0.144654997830175
"581","23019",2017,5,1,0.160230732254446
"582","23031",2017,4,1,0.143287003868749
"583","23031",2017,5,1,0.233754090696587
"584","24003",2017,4,1,0.0475692132052136
"585","24003",2017,5,2,0.16914749661705
"586","24005",2017,3,2,0.0374202480962449
"587","24005",2017,4,1,0.0325955865575801
"588","24005",2017,5,1,0.0454917659903558
"589","24009",2017,4,1,0.220264317180617
"590","24009",2017,5,1,0.41649312786339
"591","24013",2017,4,2,0.278009452321379
"592","24013",2017,5,2,0.449640287769784
"593","24015",2017,5,2,0.850340136054422
"594","24017",2017,4,2,0.291757840991977
"595","24017",2017,5,1,0.325732899022801
"596","24021",2017,4,1,0.0908347715505496
"597","24021",2017,5,1,0.153468385512584
"598","24025",2017,4,2,0.190385530699667
"599","24025",2017,5,1,0.182348650619985
"600","24027",2017,5,3,0.450112528132033
"601","24031",2017,5,2,0.0889956837093401
"602","24033",2017,1,3,0.0507777458066045
"603","24033",2017,3,1,0.0181067574418773
"604","24033",2017,4,2,0.0617074450032396
"605","24033",2017,5,2,0.072690266773279
"606","24043",2017,3,1,0.10529640939244
"607","24043",2017,4,1,0.15701051970482
"608","24043",2017,5,1,0.306184935701163
"609","24045",2017,4,1,0.296296296296296
"610","24510",2017,1,1,0.0255898459491274
"611","24510",2017,2,1,0.0293573672313067
"612","24510",2017,4,2,0.104860273685314
"613","24510",2017,5,1,0.0682081713389264
"614","25003",2017,4,1,0.220507166482911
"615","25005",2017,4,1,0.0474293302978562
"616","25005",2017,5,2,0.136742786817995
"617","25009",2017,3,1,0.0202502936292576
"618","25009",2017,5,1,0.0472835595063596
"619","25011",2017,4,1,0.397930760047752
"620","25011",2017,5,1,0.726216412490922
"621","25013",2017,3,2,0.0657030223390276
"622","25013",2017,4,2,0.106044538706257
"623","25013",2017,5,1,0.0692472820441798
"624","25017",2017,4,1,0.0177091450024793
"625","25017",2017,5,4,0.0879971840901091
"626","25021",2017,1,1,0.026629030969563
"627","25021",2017,2,1,0.024906600249066
"628","25021",2017,4,1,0.0364511190493548
"629","25021",2017,5,3,0.17330021373693
"630","25023",2017,4,1,0.0470344762711067
"631","25023",2017,5,2,0.143204926249463
"632","25025",2017,5,1,0.0293384186592343
"633","25027",2017,1,1,0.0223994265746797
"634","25027",2017,3,2,0.0391849529780564
"635","25027",2017,4,4,0.122305457881058
"636","25027",2017,5,1,0.0405022276225192
"637","26005",2017,4,1,0.199163513244374
"638","26005",2017,5,2,0.784929356357928
"639","26021",2017,3,1,0.0983477576711251
"640","26021",2017,5,1,0.345423143350604
"641","26025",2017,5,1,0.305343511450382
"642","26037",2017,4,1,0.313087038196619
"643","26045",2017,5,1,0.381970970206264
"644","26049",2017,1,3,0.126204198393
"645","26049",2017,3,3,0.10489143736233
"646","26049",2017,5,1,0.10593220338983
"647","26065",2017,3,1,0.0642219510628733
"648","26073",2017,1,1,0.314465408805031
"649","26073",2017,5,2,0.317965023847377
