"","GEOID","year","AGE_CATEGORY","fatality_count","AGE0_4","AGE5_9","AGE10_14","AGE15_17","AGE18_19","rate"
"2976","12083",2019,1,1,17871,17071,20680,11630,7549,0.0559565776957081
"2977","12083",2019,2,3,17871,17071,20680,11630,7549,0.175736629371449
"2978","12083",2019,4,1,17871,17071,20680,11630,7549,0.0859845227858985
"2979","12083",2019,5,2,17871,17071,20680,11630,7549,0.264935753079878
"2980","12085",2019,2,1,6343,6494,8419,4829,3223,0.153988296889436
"2981","12086",2019,2,1,157197,139405,161847,91230,62592,0.00717334385423765
"2982","12086",2019,3,3,157197,139405,161847,91230,62592,0.0185360247641291
"2983","12086",2019,4,6,157197,139405,161847,91230,62592,0.0657678395264716
"2984","12086",2019,5,12,157197,139405,161847,91230,62592,0.191717791411043
"2985","12089",2019,5,1,4736,5316,4620,2942,1187,0.8424599831508
"2986","12091",2019,1,1,13334,12656,13686,7609,4352,0.0749962501874906
"2987","12091",2019,3,1,13334,12656,13686,7609,4352,0.0730673681134006
"2988","12091",2019,5,1,13334,12656,13686,7609,4352,0.229779411764706
"2989","12095",2019,3,3,83694,86286,84688,51346,40148,0.0354241450972983
"2990","12095",2019,4,1,83694,86286,84688,51346,40148,0.0194757137849102
"2991","12095",2019,5,7,83694,86286,84688,51346,40148,0.174354886918402
"2992","12097",2019,1,1,22569,21508,30260,16262,8819,0.0443085648455846
"2993","12097",2019,2,1,22569,21508,30260,16262,8819,0.0464943276920216
"2994","12097",2019,4,2,22569,21508,30260,16262,8819,0.12298610257041
"2995","12097",2019,5,1,22569,21508,30260,16262,8819,0.113391540991042
"2996","12099",2019,1,2,76288,76001,82342,49241,32307,0.0262164429530201
"2997","12099",2019,2,2,76288,76001,82342,49241,32307,0.0263154432178524
"2998","12099",2019,3,2,76288,76001,82342,49241,32307,0.0242889412450511
"2999","12099",2019,4,1,76288,76001,82342,49241,32307,0.0203082796856278
"3000","12099",2019,5,2,76288,76001,82342,49241,32307,0.0619060884638004
"3001","12101",2019,1,1,28364,31298,32636,19658,12491,0.0352559582569454
"3002","12101",2019,4,1,28364,31298,32636,19658,12491,0.0508698748601078
"3003","12101",2019,5,2,28364,31298,32636,19658,12491,0.160115283003763
"3004","12103",2019,4,2,41630,40407,46383,27018,15972,0.0740247242579021
"3005","12103",2019,5,1,41630,40407,46383,27018,15972,0.0626095667417981
"3006","12105",2019,1,1,41626,40163,49982,27368,17900,0.0240234468841589
"3007","12105",2019,2,2,41626,40163,49982,27368,17900,0.0497970769115853
"3008","12105",2019,3,4,41626,40163,49982,27368,17900,0.0800288103717338
"3009","12105",2019,5,6,41626,40163,49982,27368,17900,0.335195530726257
"3010","12107",2019,4,1,3830,4452,4947,2569,1031,0.389256520046711
"3011","12107",2019,5,1,3830,4452,4947,2569,1031,0.969932104752667
"3012","12109",2019,3,1,12186,16251,18360,10435,5997,0.0544662309368192
"3013","12109",2019,4,2,12186,16251,18360,10435,5997,0.191662673694298
"3014","12109",2019,5,3,12186,16251,18360,10435,5997,0.500250125062531
"3015","12111",2019,5,2,16352,15820,21049,10829,7259,0.275520044083207
"3016","12113",2019,5,2,10525,9563,13862,6245,3491,0.572901747350329
"3017","12115",2019,2,1,14612,13539,21202,11405,6859,0.0738606987222099
"3018","12115",2019,4,3,14612,13539,21202,11405,6859,0.263042525208242
"3019","12115",2019,5,3,14612,13539,21202,11405,6859,0.437381542498907
"3020","12117",2019,1,2,25042,30970,25479,17480,10583,0.0798658254133057
"3021","12117",2019,2,1,25042,30970,25479,17480,10583,0.0322893122376493
"3022","12117",2019,3,1,25042,30970,25479,17480,10583,0.0392480081635857
"3023","12117",2019,4,1,25042,30970,25479,17480,10583,0.05720823798627
"3024","12117",2019,5,2,25042,30970,25479,17480,10583,0.188982330152131
"3025","12119",2019,2,1,2441,2418,2287,1954,1835,0.413564929693962
"3026","12119",2019,5,1,2441,2418,2287,1954,1835,0.544959128065395
"3027","12127",2019,1,2,26102,28236,25969,16425,12654,0.0766224810359359
"3028","12127",2019,4,4,26102,28236,25969,16425,12654,0.243531202435312
"3029","12127",2019,5,5,26102,28236,25969,16425,12654,0.395131974079342
"3030","12131",2019,3,1,4101,4912,3970,2099,1590,0.251889168765743
"3031","12131",2019,4,1,4101,4912,3970,2099,1590,0.476417341591234
"3032","12131",2019,5,1,4101,4912,3970,2099,1590,0.628930817610063
"3033","13015",2019,1,1,6842,7881,6925,4072,2652,0.146156094709149
"3034","13015",2019,4,1,6842,7881,6925,4072,2652,0.245579567779961
"3035","13015",2019,5,1,6842,7881,6925,4072,2652,0.377073906485671
"3036","13021",2019,2,1,10094,9940,11294,5790,6974,0.100603621730382
"3037","13021",2019,3,1,10094,9940,11294,5790,6974,0.0885425889853019
"3038","13021",2019,4,1,10094,9940,11294,5790,6974,0.172711571675302
"3039","13031",2019,3,1,4388,3797,4822,2488,6886,0.207382828701784
"3040","13045",2019,3,1,8128,7435,8027,4681,4633,0.124579544038869
"3041","13051",2019,5,1,16242,16737,17543,9917,9489,0.105385182843292
"3042","13057",2019,5,1,14547,16763,19769,11091,5998,0.166722240746916
"3043","13063",2019,1,2,22220,19796,25828,12778,8557,0.09000900090009
"3044","13063",2019,2,1,22220,19796,25828,12778,8557,0.0505152556071934
"3045","13063",2019,5,3,22220,19796,25828,12778,8557,0.35059016010284
"3046","13067",2019,3,1,46140,48750,50223,31431,19838,0.0199111960655477
"3047","13067",2019,4,2,46140,48750,50223,31431,19838,0.0636314466609398
"3048","13073",2019,5,1,8386,11390,11725,7838,5024,0.199044585987261
"3049","13077",2019,4,3,8474,10410,10704,6451,3234,0.465044179197024
"3050","13089",2019,1,1,52559,44834,50416,26301,17153,0.0190262371810727
"3051","13089",2019,2,1,52559,44834,50416,26301,17153,0.0223045010483116
"3052","13089",2019,3,1,52559,44834,50416,26301,17153,0.0198349730244367
"3053","13089",2019,4,1,52559,44834,50416,26301,17153,0.038021368008821
"3054","13095",2019,3,1,6084,5673,5557,3023,3701,0.179953212164837
"3055","13095",2019,5,1,6084,5673,5557,3023,3701,0.270197243988111
"3056","13097",2019,5,3,9120,7103,14180,7036,6000,0.5
"3057","13113",2019,4,1,5050,7588,7904,5778,1649,0.17307026652821
"3058","13113",2019,5,1,5050,7588,7904,5778,1649,0.606428138265616
"3059","13121",2019,1,1,61084,60180,67278,39252,32808,0.016370899089778
"3060","13121",2019,3,1,61084,60180,67278,39252,32808,0.0148636998721722
"3061","13121",2019,5,4,61084,60180,67278,39252,32808,0.121921482565228
"3062","13127",2019,3,1,3655,6197,5456,2919,1840,0.183284457478006
"3063","13127",2019,4,1,3655,6197,5456,2919,1840,0.342583076396026
"3064","13127",2019,5,1,3655,6197,5456,2919,1840,0.543478260869565
"3065","13135",2019,2,1,60884,68247,74117,46085,25108,0.0146526587249256
"3066","13135",2019,3,2,60884,68247,74117,46085,25108,0.0269843625618954
"3067","13135",2019,4,2,60884,68247,74117,46085,25108,0.043398068785939
"3068","13135",2019,5,2,60884,68247,74117,46085,25108,0.0796558865700175
"3069","13139",2019,4,2,12892,12143,16409,9152,5447,0.218531468531469
"3070","13151",2019,3,1,13148,17158,17722,11249,6743,0.0564270398374901
"3071","13151",2019,4,1,13148,17158,17722,11249,6743,0.0888967908258512
"3072","13151",2019,5,1,13148,17158,17722,11249,6743,0.14830194275545
"3073","13153",2019,1,1,9650,11119,12923,6557,3387,0.103626943005181
"3074","13153",2019,2,1,9650,11119,12923,6557,3387,0.0899361453368109
"3075","13157",2019,4,2,4972,5538,5247,3035,1286,0.658978583196046
"3076","13185",2019,2,1,8196,8460,7886,3936,4109,0.118203309692671
"3077","13185",2019,3,1,8196,8460,7886,3936,4109,0.126806999746386
"3078","13185",2019,4,1,8196,8460,7886,3936,4109,0.254065040650407
"3079","13185",2019,5,1,8196,8460,7886,3936,4109,0.243368216110976
"3080","13245",2019,3,1,13366,12723,12137,7737,7043,0.0823926835297025
"3081","13245",2019,4,1,13366,12723,12137,7737,7043,0.129249062944294
"3082","13255",2019,3,1,4091,6410,2931,2210,1582,0.341180484476288
"3083","13255",2019,5,1,4091,6410,2931,2210,1582,0.632111251580278
"3084","13285",2019,5,1,4468,4697,4672,2776,1436,0.696378830083566
"3085","13297",2019,2,1,5245,6758,6765,4101,1593,0.147972773009766
"3086","13313",2019,5,2,6964,8155,7304,4594,2935,0.681431005110733
"3087","15003",2019,5,2,60102,57673,54974,32125,21430,0.0933271115258983
"3088","15007",2019,4,2,4181,4614,4433,2490,1626,0.803212851405623
"3089","15009",2019,3,1,9638,10448,10101,6024,3040,0.099000099000099
"3090","15009",2019,5,1,9638,10448,10101,6024,3040,0.328947368421053
"3091","16001",2019,1,1,27254,27542,36296,20636,12464,0.0366918617450649
"3092","16001",2019,2,1,27254,27542,36296,20636,12464,0.0363081838646431
"3093","16001",2019,4,1,27254,27542,36296,20636,12464,0.0484590036828843
"3094","16001",2019,5,1,27254,27542,36296,20636,12464,0.0802310654685494
"3095","16005",2019,5,1,6780,6150,5734,3836,2663,0.375516334960571
"3096","16027",2019,4,2,16314,18678,18188,11020,4904,0.181488203266788
"3097","16083",2019,5,1,6539,8162,6307,3597,2202,0.454132606721163
"3098","17031",2019,1,4,310231,295141,321895,185450,121251,0.0128936179814396
"3099","17031",2019,2,1,310231,295141,321895,185450,121251,0.00338821105844325
"3100","17031",2019,3,2,310231,295141,321895,185450,121251,0.00621320616971373
"3101","17031",2019,4,8,310231,295141,321895,185450,121251,0.0431383122135346
"3102","17031",2019,5,4,310231,295141,321895,185450,121251,0.0329894186439699
"3103","17037",2019,4,1,5855,5479,7456,3678,5396,0.271886895051658
"3104","17043",2019,4,1,53787,55941,59916,37934,22521,0.026361575367744
"3105","17043",2019,5,1,53787,55941,59916,37934,22521,0.0444030016429111
"3106","17089",2019,2,1,32962,32638,42254,25125,14577,0.0306391322997733
"3107","17089",2019,3,4,32962,32638,42254,25125,14577,0.094665593789937
"3108","17091",2019,3,1,6334,7207,6732,4052,4159,0.148544266191325
"3109","17091",2019,5,1,6334,7207,6732,4052,4159,0.240442414041837
"3110","17097",2019,1,1,39637,45688,48665,32135,23443,0.0252289527461715
"3111","17097",2019,3,1,39637,45688,48665,32135,23443,0.0205486489263331
"3112","17097",2019,4,3,39637,45688,48665,32135,23443,0.0933561537264665
"3113","17097",2019,5,2,39637,45688,48665,32135,23443,0.0853133131425159
"3114","17099",2019,4,1,5989,7065,5547,4324,1996,0.231267345050879
"3115","17099",2019,5,1,5989,7065,5547,4324,1996,0.501002004008016
"3116","17111",2019,4,1,16633,20902,20327,13564,6809,0.0737245650250664
"3117","17113",2019,5,1,9213,10895,10061,6280,9101,0.109878035380727
"3118","17115",2019,5,1,5077,7714,6343,3829,3299,0.303122158229767
"3119","17119",2019,2,2,14756,16247,16137,9989,6192,0.123099649166
"3120","17119",2019,5,1,14756,16247,16137,9989,6192,0.161498708010336
"3121","17143",2019,5,1,12555,11115,11816,6750,4855,0.205973223480947
"3122","17163",2019,2,1,16163,14363,19493,10548,5421,0.0696233377428114
"3123","17183",2019,2,1,5104,5285,4738,2632,2134,0.189214758751183
"3124","17183",2019,5,1,5104,5285,4738,2632,2134,0.468603561387067
"3125","17197",2019,5,1,39843,43289,52795,32902,18367,0.0544454728589318
"3126","17201",2019,4,1,17415,18434,18388,11438,6525,0.0874278720055954
"3127","18003",2019,1,1,26461,27731,26800,15819,8265,0.0377914666868221
"3128","18003",2019,2,1,26461,27731,26800,15819,8265,0.0360607262630269
"3129","18003",2019,3,1,26461,27731,26800,15819,8265,0.0373134328358209
"3130","18005",2019,5,2,4826,4781,6502,3879,1477,1.354096140826
"3131","18019",2019,3,1,7688,7527,7210,3969,3053,0.13869625520111
"3132","18019",2019,5,1,7688,7527,7210,3969,3053,0.327546675401245
"3133","18035",2019,5,1,5357,5834,5164,4015,7013,0.142592328532725
"3134","18039",2019,2,1,14202,12208,20123,10136,5480,0.081913499344692
"3135","18039",2019,3,1,14202,12208,20123,10136,5480,0.0496943795656711
"3136","18039",2019,5,1,14202,12208,20123,10136,5480,0.182481751824818
"3137","18053",2019,1,1,3778,3647,3834,2206,2242,0.264690312334569
"3138","18057",2019,5,1,21160,23832,28790,16211,7406,0.135025654874426
"3139","18059",2019,4,1,4742,4335,5455,2933,2119,0.340947834981248
"3140","18059",2019,5,1,4742,4335,5455,2933,2119,0.47192071731949
"3141","18063",2019,4,1,9575,11742,14102,6743,3838,0.14830194275545
"3142","18085",2019,2,1,5238,4423,6312,2878,2196,0.226090888537192
"3143","18085",2019,5,1,5238,4423,6312,2878,2196,0.455373406193078
"3144","18089",2019,2,1,28385,27227,36237,20599,11978,0.0367282476953025
"3145","18089",2019,4,2,28385,27227,36237,20599,11978,0.0970920918491189
"3146","18089",2019,5,5,28385,27227,36237,20599,11978,0.41743195859075
"3147","18095",2019,5,1,7055,7474,8567,4632,3178,0.314663310258024
"3148","18097",2019,1,2,69478,66462,64100,36569,23511,0.0287860905610409
"3149","18097",2019,3,1,69478,66462,64100,36569,23511,0.015600624024961
"3150","18097",2019,4,1,69478,66462,64100,36569,23511,0.0273455659164866
"3151","18097",2019,5,5,69478,66462,64100,36569,23511,0.212666411466973
"3152","18109",2019,5,1,3883,3049,5699,3178,1507,0.6635700066357
"3153","18141",2019,1,2,17015,17304,18160,11006,9511,0.11754334410814
"3154","18141",2019,5,1,17015,17304,18160,11006,9511,0.105141415203449
"3155","18157",2019,5,1,10823,11192,12017,6295,14694,0.068054988430652
"3156","18163",2019,4,1,10865,10126,12136,6069,5487,0.164771791069369
"3157","18163",2019,5,1,10865,10126,12136,6069,5487,0.182248952068526
"3158","18167",2019,4,2,6054,5998,5652,3783,4500,0.528680941052075
"3159","18167",2019,5,1,6054,5998,5652,3783,4500,0.222222222222222
"3160","19013",2019,4,2,8065,8663,7017,4595,4876,0.43525571273123
"3161","19103",2019,3,3,8397,8076,8728,4802,7808,0.34372135655362
"3162","19103",2019,5,1,8397,8076,8728,4802,7808,0.128073770491803
"3163","19113",2019,4,1,14069,15588,14042,8638,5562,0.115767538782125
"3164","19113",2019,5,2,14069,15588,14042,8638,5562,0.359582883854728
"3165","19153",2019,3,1,34212,36508,30718,19659,11918,0.0325542027475747
"3166","19153",2019,4,2,34212,36508,30718,19659,11918,0.101734574495142
"3167","19153",2019,5,2,34212,36508,30718,19659,11918,0.167813391508642
"3168","19155",2019,4,2,5554,6834,5572,3684,2415,0.542888165038002
"3169","19155",2019,5,1,5554,6834,5572,3684,2415,0.41407867494824
"3170","20015",2019,5,1,4011,5525,4988,2843,1876,0.533049040511727
"3171","20045",2019,1,1,5505,8312,5035,3901,6479,0.181653042688465
"3172","20045",2019,5,1,5505,8312,5035,3901,6479,0.154344806297268
"3173","20091",2019,3,1,37573,38598,43295,25461,13574,0.0230973553528121
"3174","20091",2019,4,1,37573,38598,43295,25461,13574,0.0392757550763914
"3175","20091",2019,5,1,37573,38598,43295,25461,13574,0.0736702519522617
"3176","20103",2019,5,2,5261,5357,5693,2944,1990,1.00502512562814
"3177","20173",2019,2,1,34767,34083,40795,21640,12134,0.0293401402458704
"3178","20173",2019,3,1,34767,34083,40795,21640,12134,0.0245128079421498
"3179","20173",2019,4,2,34767,34083,40795,21640,12134,0.0924214417744917
"3180","20173",2019,5,4,34767,34083,40795,21640,12134,0.329652216911159
"3181","20177",2019,3,1,10511,13253,10050,6922,4123,0.099502487562189
"3182","20209",2019,5,1,12747,13936,12244,6804,3331,0.300210147102972
"3183","21015",2019,5,1,8935,9592,9501,6488,3557,0.281135788585887
"3184","21029",2019,5,1,3908,4915,5522,3176,1604,0.623441396508728
"3185","21047",2019,3,1,6580,4812,3760,3885,2518,0.265957446808511
"3186","21067",2019,2,1,19479,18949,18195,10719,13130,0.0527732334160114
"3187","21067",2019,3,3,19479,18949,18195,10719,13130,0.164880461665293
"3188","21067",2019,4,2,19479,18949,18195,10719,13130,0.186584569456106
"3189","21093",2019,4,1,7122,7461,7461,4804,3068,0.208159866777685
"3190","21111",2019,1,1,47566,43291,49982,27715,18036,0.0210234200899802
"3191","21111",2019,5,2,47566,43291,49982,27715,18036,0.110889332446219
"3192","21145",2019,4,2,4265,3428,4837,2269,1006,0.881445570736007
"3193","21151",2019,5,1,5579,4036,6477,3127,4993,0.200280392549569
"3194","21227",2019,1,1,8472,7792,8748,5364,6536,0.118035882908404
"3195","21227",2019,5,1,8472,7792,8748,5364,6536,0.152998776009792
"3196","22005",2019,2,2,7066,10659,11229,4669,2739,0.187634862557463
"3197","22005",2019,3,1,7066,10659,11229,4669,2739,0.0890551251224508
"3198","22005",2019,4,1,7066,10659,11229,4669,2739,0.214178624973228
"3199","22017",2019,4,1,15740,15714,15744,9046,5438,0.11054609772275
"3200","22017",2019,5,1,15740,15714,15744,9046,5438,0.183891136447223
"3201","22019",2019,1,1,14862,15574,12691,8217,5783,0.06728569506123
"3202","22019",2019,5,2,14862,15574,12691,8217,5783,0.345841258862182
"3203","22033",2019,5,1,28550,26257,28462,16804,15595,0.0641231163834562
"3204","22045",2019,1,1,4794,5459,4535,2692,2008,0.208594075928244
"3205","22051",2019,5,2,27907,27760,24858,14772,7810,0.256081946222791
"3206","22055",2019,5,1,15860,16560,16128,9102,5988,0.167000668002672
"3207","22057",2019,1,1,6994,6623,6167,2978,2400,0.142979696883043
"3208","22057",2019,4,1,6994,6623,6167,2978,2400,0.335795836131632
"3209","22063",2019,5,2,8844,7934,12689,6415,3884,0.514933058702369
"3210","22071",2019,1,1,22464,18694,24170,11806,9332,0.0445156695156695
"3211","22071",2019,3,2,22464,18694,24170,11806,9332,0.0827472072817542
"3212","22071",2019,4,1,22464,18694,24170,11806,9332,0.0847026935456548
"3213","22071",2019,5,1,22464,18694,24170,11806,9332,0.107158165452207
"3214","22073",2019,4,1,10261,10266,10976,6433,4090,0.155448468832582
"3215","22073",2019,5,1,10261,10266,10976,6433,4090,0.244498777506112
"3216","22079",2019,5,1,8603,9005,8957,5345,3931,0.254388196387688
"3217","22097",2019,1,1,5912,5304,6478,3481,2407,0.16914749661705
"3218","22097",2019,4,3,5912,5304,6478,3481,2407,0.861821315713875
"3219","22097",2019,5,1,5912,5304,6478,3481,2407,0.415454923140839
"3220","22105",2019,4,1,9124,9089,9637,4968,5984,0.201288244766506
"3221","22109",2019,4,2,7319,7321,7384,5665,1158,0.353045013239188
"3222","22109",2019,5,1,7319,7321,7384,5665,1158,0.863557858376511
"3223","23005",2019,2,2,13898,14199,15547,9891,7670,0.140854989788013
"3224","23019",2019,4,1,6727,6186,8341,5580,5443,0.17921146953405
"3225","23019",2019,5,2,6727,6186,8341,5580,5443,0.367444424030865
"3226","23031",2019,1,1,9452,11261,10071,7262,4893,0.105797714769361
"3227","24001",2019,5,1,3227,3538,3312,1970,3145,0.317965023847377
"3228","24003",2019,3,1,35443,36773,35478,20890,14771,0.0281864817633463
"3229","24003",2019,4,1,35443,36773,35478,20890,14771,0.0478697941598851
"3230","24005",2019,1,1,48874,46270,53986,29877,22831,0.0204607766910832
"3231","24005",2019,2,1,48874,46270,53986,29877,22831,0.0216122757726389
"3232","24005",2019,3,1,48874,46270,53986,29877,22831,0.018523320860964
"3233","24005",2019,4,2,48874,46270,53986,29877,22831,0.066941125280316
"3234","24005",2019,5,3,48874,46270,53986,29877,22831,0.131400289080636
"3235","24009",2019,3,1,4468,6446,6444,3952,1981,0.155183116076971
"3236","24009",2019,5,1,4468,6446,6444,3952,1981,0.504795557799091
"3237","24015",2019,1,1,5924,6205,6924,3427,2643,0.168804861580014
"3238","24015",2019,2,1,5924,6205,6924,3427,2643,0.16116035455278
"3239","24015",2019,3,1,5924,6205,6924,3427,2643,0.144425187752744
"3240","24015",2019,4,1,5924,6205,6924,3427,2643,0.291800408520572
"3241","24015",2019,5,2,5924,6205,6924,3427,2643,0.756715853197124
"3242","24017",2019,4,2,8971,10316,12507,7068,2637,0.282965478211658
"3243","24021",2019,5,1,15324,16481,17955,10230,7056,0.14172335600907
"3244","24025",2019,2,1,14327,13888,18486,9743,5542,0.0720046082949309
"3245","24025",2019,5,1,14327,13888,18486,9743,5542,0.180440274269217
"3246","24027",2019,2,1,19306,20977,24131,14535,7465,0.0476712589979501
"3247","24027",2019,5,1,19306,20977,24131,14535,7465,0.133958472873409
"3248","24031",2019,2,1,64618,63789,72057,41573,22877,0.015676684067786
"3249","24031",2019,4,1,64618,63789,72057,41573,22877,0.0240540735573569
"3250","24033",2019,1,1,59374,52277,58304,31507,26553,0.016842388924445
"3251","24033",2019,2,4,59374,52277,58304,31507,26553,0.0765154848212407
"3252","24033",2019,3,2,59374,52277,58304,31507,26553,0.0343029637760703
"3253","24033",2019,4,2,59374,52277,58304,31507,26553,0.0634779572793347
"3254","24033",2019,5,2,59374,52277,58304,31507,26553,0.0753210560012051
"3255","24037",2019,1,1,6808,6017,9042,5214,2615,0.146886016451234
"3256","24043",2019,1,2,8663,10130,8727,5245,3208,0.230866905229135
"3257","24045",2019,5,3,5983,6056,6042,4310,5903,0.508216161273928
"3258","24510",2019,3,1,36449,33167,32339,17612,17432,0.0309224156591113
"3259","24510",2019,4,1,36449,33167,32339,17612,17432,0.0567794685441744
"3260","24510",2019,5,1,36449,33167,32339,17612,17432,0.057365764111978
"3261","25003",2019,5,1,5232,4997,5960,4660,3399,0.294204177699323
"3262","25005",2019,4,2,29270,29352,35849,21251,14473,0.0941132182014964
"3263","25005",2019,5,3,29270,29352,35849,21251,14473,0.207282526083051
"3264","25009",2019,3,3,44157,42449,49456,30248,21106,0.0606599805888062
"3265","25009",2019,4,1,44157,42449,49456,30248,21106,0.0330600370272415
"3266","25009",2019,5,1,44157,42449,49456,30248,21106,0.0473798919738463
"3267","25013",2019,2,2,25276,27534,28629,18206,13678,0.0726374664051718
"3268","25013",2019,4,2,25276,27534,28629,18206,13678,0.109853894320554
"3269","25015",2019,5,1,4750,5602,8021,4827,14136,0.0707413695529145
"3270","25017",2019,4,1,84436,86330,88932,55401,45982,0.0180502157000776
"3271","25017",2019,5,1,84436,86330,88932,55401,45982,0.0217476403810187
"3272","25023",2019,3,1,27428,27575,34349,21067,13295,0.0291129290517919
"3273","25023",2019,5,1,27428,27575,34349,21067,13295,0.0752162467092892
"3274","26005",2019,5,1,7516,7375,8340,4865,2383,0.419639110365086
"3275","26021",2019,5,1,8780,9649,9277,5496,4371,0.22878059940517
"3276","26025",2019,3,1,8247,7965,8582,5360,3985,0.116522955022139
"3277","26025",2019,5,1,8247,7965,8582,5360,3985,0.250941028858218
"3278","26037",2019,1,1,4407,5142,4853,3189,1833,0.22691173133651
"3279","26037",2019,5,1,4407,5142,4853,3189,1833,0.545553737043099
"3280","26045",2019,2,1,5780,6585,6386,4158,2350,0.151860288534548
"3281","26045",2019,3,2,5780,6585,6386,4158,2350,0.313185092389602
"3282","26049",2019,3,1,23898,24334,26190,16146,9810,0.0381825124093165
"3283","26049",2019,5,2,23898,24334,26190,16146,9810,0.203873598369011
"3284","26065",2019,2,2,16066,15706,16000,9753,20510,0.127339870113332
"3285","26073",2019,1,1,3174,3303,3515,2130,5553,0.315059861373661
"3286","26073",2019,5,1,3174,3303,3515,2130,5553,0.180082838105529
"3287","26075",2019,5,2,8775,9612,9152,5994,3949,0.506457330969866
"3288","26077",2019,5,3,16086,14927,16678,9321,9274,0.323485011861117
"3289","26081",2019,2,1,43192,45645,41944,26285,17321,0.0219082046226312
"3290","26081",2019,4,1,43192,45645,41944,26285,17321,0.0380445120791326
"3291","26081",2019,5,1,43192,45645,41944,26285,17321,0.0577333872178281
"3292","26091",2019,1,1,5374,5210,6216,3722,2322,0.186081131373279
"3293","26091",2019,3,1,5374,5210,6216,3722,2322,0.160875160875161
"3294","26093",2019,4,1,10137,10558,11548,7771,4258,0.12868356710848
"3295","26099",2019,1,2,48119,48903,51890,32943,17951,0.0415636235166982
"3296","26099",2019,2,1,48119,48903,51890,32943,17951,0.0204486432325215
"3297","26099",2019,4,1,48119,48903,51890,32943,17951,0.0303554624654707
"3298","26099",2019,5,1,48119,48903,51890,32943,17951,0.0557072029413403
"3299","26115",2019,5,1,8194,8325,9523,5560,3104,0.322164948453608
"3300","26121",2019,5,3,9978,12696,9964,6620,4612,0.650477016478751
"3301","26125",2019,1,1,67344,65903,78545,48088,27896,0.0148491328106439
"3302","26125",2019,2,1,67344,65903,78545,48088,27896,0.0151738160630017
"3303","26125",2019,3,1,67344,65903,78545,48088,27896,0.0127315551594627
"3304","26125",2019,4,2,67344,65903,78545,48088,27896,0.0415904175677924
"3305","26125",2019,5,2,67344,65903,78545,48088,27896,0.071694866647548
"3306","26139",2019,4,2,17353,20285,19794,11745,11959,0.170285227756492
"3307","26147",2019,2,1,7782,7988,10093,6327,3637,0.125187781672509
"3308","26147",2019,3,1,7782,7988,10093,6327,3637,0.0990785693054592
"3309","26147",2019,5,1,7782,7988,10093,6327,3637,0.274951883420401
"3310","26155",2019,3,1,3352,3922,3974,2932,1671,0.251635631605435
"3311","26159",2019,2,1,4520,4207,5880,2800,1653,0.237699072973615
"3312","26159",2019,5,1,4520,4207,5880,2800,1653,0.604960677555959
"3313","26161",2019,2,2,17564,17223,20491,12221,20614,0.116123787957963
"3314","26163",2019,1,1,114771,110680,117401,69538,40737,0.00871300241350167
"3315","26163",2019,3,5,114771,110680,117401,69538,40737,0.042589075050468
"3316","26163",2019,4,4,114771,110680,117401,69538,40737,0.0575225056803474
"3317","26163",2019,5,5,114771,110680,117401,69538,40737,0.122738542357071
"3318","27003",2019,1,1,22180,19956,27760,14863,8565,0.0450856627592426
"3319","27037",2019,2,1,27393,28393,30417,17711,11158,0.0352199485788751
"3320","27037",2019,3,1,27393,28393,30417,17711,11158,0.0328763520399776
"3321","27037",2019,5,1,27393,28393,30417,17711,11158,0.0896217960207922
"3322","27053",2019,5,3,80101,78914,73135,43872,29520,0.101626016260163
"3323","27109",2019,3,1,12122,10483,9074,7012,3072,0.110204981265153
"3324","27123",2019,5,3,37663,35318,35149,19824,16022,0.18724254150543
"3325","27139",2019,3,1,9826,10952,13063,6515,3552,0.0765520936997627
"3326","27171",2019,4,1,9251,10682,11334,7279,3070,0.137381508448963
"3327","28033",2019,3,1,11539,13450,13282,8623,4520,0.0752898659840386
"3328","28033",2019,5,2,11539,13450,13282,8623,4520,0.442477876106195
"3329","28035",2019,3,1,4733,3780,6142,2218,2596,0.162813415825464
"3330","28035",2019,5,2,4733,3780,6142,2218,2596,0.770416024653313
"3331","28047",2019,5,1,13546,11191,16681,7918,8913,0.112195669247167
"3332","28049",2019,1,1,14830,14485,16514,9436,7839,0.0674308833445718
"3333","28049",2019,4,3,14830,14485,16514,9436,7839,0.317931326833404
"3334","28049",2019,5,1,14830,14485,16514,9436,7839,0.127567291746396
"3335","28059",2019,5,1,7745,8901,10656,5870,3906,0.256016385048643
"3336","28067",2019,2,1,4415,5380,4751,2486,2219,0.185873605947955
"3337","28067",2019,4,1,4415,5380,4751,2486,2219,0.402252614641995
"3338","28075",2019,5,1,4616,4469,5211,2965,2300,0.434782608695652
"3339","28081",2019,5,2,5718,5195,6952,3442,1963,1.01884870096791
"3340","28089",2019,1,1,6279,7797,7648,4559,1858,0.159261028826246
"3341","28089",2019,2,2,6279,7797,7648,4559,1858,0.256508913684751
"3342","28089",2019,4,1,6279,7797,7648,4559,1858,0.219346347883308
"3343","28121",2019,2,1,9222,11138,9450,5641,3149,0.0897827258035554
"3344","28121",2019,5,2,9222,11138,9450,5641,3149,0.635122261035249
"3345","29019",2019,4,2,10249,10351,10203,5665,9512,0.353045013239188
"3346","29031",2019,5,2,4449,4723,4618,2866,3169,0.631113916061849
"3347","29037",2019,5,2,7208,6611,6954,4530,2537,0.788332676389436
"3348","29043",2019,4,1,5644,6343,6802,3529,1603,0.28336639274582
