"","CBSA.Code","YEAR","AGE_CATEGORY","fatality_count","rate"
"16641",32540,2019,5,1,0.0195740682743501
"16642",32540,2019,6,14,0.274031591927812
"16643",32540,2020,3,1,0.0177727224256212
"16644",32540,2020,6,4,0.07108962624629
"16645",32540,2021,3,2,0.0324917958215551
"16646",32540,2021,6,7,0.113719437901064
"16647",32540,2022,2,1,0.014965131244201
"16648",32540,2022,6,14,0.209508702093591
"16649",32580,2010,2,2,0.426621160409556
"16650",32580,2010,3,4,0.853060354020047
"16651",32580,2010,4,1,0.213219616204691
"16652",32580,2010,5,5,1.06587081645705
"16653",32580,2010,6,58,12.3614663256607
"16654",32580,2011,2,1,0.0988826263225551
"16655",32580,2011,4,2,0.197745699031046
"16656",32580,2011,5,5,0.494315373208107
"16657",32580,2011,6,41,4.05298536971135
"16658",32580,2011,7,1,0.0988435306909163
"16659",32580,2012,1,2,0.129466597617815
"16660",32580,2012,3,3,0.19418732604052
"16661",32580,2012,4,7,0.453074433656958
"16662",32580,2012,5,6,0.38832438029901
"16663",32580,2012,6,62,4.01242557597722
"16664",32580,2012,7,3,0.1941370607649
"16665",32580,2013,1,4,0.193320767483447
"16666",32580,2013,2,2,0.0966557123526
"16667",32580,2013,3,1,0.0483255207074856
"16668",32580,2013,4,3,0.144969556393157
"16669",32580,2013,5,5,0.241604252234839
"16670",32580,2013,6,50,2.41592578275995
"16671",32580,2014,2,4,0.155213224166699
"16672",32580,2014,3,1,0.0388018004035387
"16673",32580,2014,4,3,0.116400884646723
"16674",32580,2014,5,5,0.193993947388841
"16675",32580,2014,6,51,1.97866149369544
"16676",32580,2014,7,1,0.0387957790192427
"16677",32580,2015,1,3,0.0966401443159488
"16678",32580,2015,2,2,0.0644246875402654
"16679",32580,2015,4,3,0.0966339185053954
"16680",32580,2015,5,2,0.0644205372672808
"16681",32580,2015,6,56,1.80371694527652
"16682",32580,2015,7,1,0.0322081937644937
"16683",32580,2016,4,3,0.0823994726433751
"16684",32580,2016,5,5,0.13732868246862
"16685",32580,2016,6,67,1.84015380390003
"16686",32580,2017,1,1,0.0239704683829522
"16687",32580,2017,3,2,0.0479397876267408
"16688",32580,2017,4,3,0.0719079578139981
"16689",32580,2017,5,3,0.0719062342705113
"16690",32580,2017,6,51,1.22237668376396
"16691",32580,2018,1,1,0.0213766566908935
"16692",32580,2018,2,3,0.0641285992176311
"16693",32580,2018,3,1,0.0213757428070625
"16694",32580,2018,4,1,0.0213752858944488
"16695",32580,2018,6,46,0.983242134062927
"16696",32580,2019,1,3,0.0578681378033255
"16697",32580,2019,3,1,0.0192890071947997
"16698",32580,2019,4,2,0.0385772702723555
"16699",32580,2019,5,3,0.0578647892757257
"16700",32580,2019,6,35,0.675076187169695
"16701",32580,2020,1,1,0.017531556802244
"16702",32580,2020,2,2,0.0350624989042969
"16703",32580,2020,3,1,0.0175309421128291
"16704",32580,2020,4,3,0.0525919043528566
"16705",32580,2020,6,40,0.701213098660683
"16706",32580,2021,3,2,0.032082644893245
"16707",32580,2021,4,4,0.0641642605068977
"16708",32580,2021,5,5,0.0802040390754078
"16709",32580,2021,6,60,0.962433030701614
"16710",32580,2022,1,1,0.0147970583448011
"16711",32580,2022,3,1,0.0147968393951052
"16712",32580,2022,4,2,0.0295932409037776
"16713",32580,2022,5,3,0.0443892045454545
"16714",32580,2022,6,69,1.02093659835762
"16715",32620,2010,4,3,0.567536889897843
"16716",32620,2010,6,13,2.45839636913767
"16717",32620,2011,1,1,0.124069478908189
"16718",32620,2011,6,16,0.990466757459453
"16719",32620,2012,1,1,0.0744934445768772
"16720",32620,2012,6,6,0.223239200803661
"16721",32620,2013,4,1,0.0532963811757182
"16722",32620,2013,5,2,0.106587081645705
"16723",32620,2013,6,11,0.292911540714704
"16724",32620,2014,6,17,0.356199974856472
"16725",32620,2015,2,2,0.0687663320038509
"16726",32620,2015,3,1,0.0343819838404676
"16727",32620,2015,5,1,0.0343808017602971
"16728",32620,2015,6,12,0.206160771041284
"16729",32620,2016,6,16,0.232092604949375
"16730",32620,2017,1,1,0.0251528032799255
"16731",32620,2017,3,1,0.0251521706323256
"16732",32620,2017,4,1,0.0251515380165497
"16733",32620,2017,5,2,0.0503018108651911
"16734",32620,2017,6,16,0.20112377911581
"16735",32620,2018,6,7,0.077905022648103
"16736",32620,2019,3,1,0.0200196192268423
"16737",32620,2019,6,12,0.120086462252822
"16738",32620,2020,3,1,0.0181379573032485
"16739",32620,2020,5,1,0.0181376283237204
"16740",32620,2020,6,14,0.126931167041416
"16741",32620,2021,4,1,0.0165656164065865
"16742",32620,2021,6,11,0.0910822224062267
"16743",32620,2022,6,19,0.144733233797495
"16744",32620,2013,2,1,0.0532254630615286
"16745",32620,2014,1,1,0.0418830624895292
"16746",32620,2014,4,1,0.0418813083720735
"16747",32620,2021,5,1,0.0165557431873117
"16748",32660,2010,6,11,2.45535714285714
"16749",32660,2011,6,8,0.807591358772461
"16750",32660,2012,4,1,0.0656814449917898
"16751",32660,2012,5,1,0.0656771312229082
"16752",32660,2012,6,12,0.788073816247455
"16753",32660,2013,4,5,0.244164469186444
"16754",32660,2013,6,9,0.439474583719908
"16755",32660,2014,6,6,0.234750968347744
"16756",32660,2015,6,4,0.129769011160135
"16757",32660,2016,5,1,0.0276159178150286
"16758",32660,2016,6,7,0.193306086380205
"16759",32660,2017,4,1,0.0240963855421687
"16760",32660,2017,6,16,0.385532878725814
"16761",32660,2018,5,1,0.021480431327061
"16762",32660,2018,6,6,0.128879819568253
"16763",32660,2019,4,1,0.0193719610236144
"16764",32660,2019,5,1,0.0193715857580102
"16765",32660,2019,6,6,0.116227263041667
"16766",32660,2020,6,8,0.140793016666373
"16767",32660,2021,6,3,0.0482897384305835
"16768",32660,2022,6,10,0.148467077425581
"16769",32700,2010,4,1,0.579038795599305
"16770",32700,2010,6,3,1.73611111111111
"16771",32700,2011,6,9,1.2487859025947
"16772",32700,2012,3,1,0.0796749263006932
"16773",32700,2012,5,2,0.159337157425112
"16774",32700,2012,6,5,0.398311160678722
"16775",32700,2013,6,4,0.222940586333742
"16776",32700,2014,6,4,0.173445494753274
"16777",32700,2015,5,1,0.0354082572055803
"16778",32700,2015,6,5,0.177035017526467
"16779",32700,2016,2,1,0.029772537811123
"16780",32700,2016,3,1,0.029771651433505
"16781",32700,2016,5,2,0.0595415302173266
"16782",32700,2016,6,4,0.119079515346373
"16783",32700,2017,5,1,0.0256851514139676
"16784",32700,2017,6,2,0.0513689834078184
"16785",32700,2018,6,11,0.249325687345588
"16786",32700,2019,5,1,0.0203384315001627
"16787",32700,2019,6,4,0.0813520714271187
"16788",32700,2020,6,5,0.0920403504896547
"16789",32700,2021,6,2,0.033586914538096
"16790",32700,2022,2,1,0.0154254334546801
"16791",32700,2022,6,6,0.0925511730861189
"16792",32740,2010,6,14,3.48518795120737
"16793",32740,2011,6,12,1.26890134292059
"16794",32740,2012,6,15,1.01688021151108
"16795",32740,2013,1,1,0.0497983168168916
"16796",32740,2013,6,28,1.39428343790459
"16797",32740,2014,5,1,0.0397835773392743
"16798",32740,2014,6,13,0.517165930699765
"16799",32740,2015,6,8,0.26320118440533
"16800",32740,2016,4,1,0.0279446695542825
"16801",32740,2016,6,11,0.307382775387023
"16802",32740,2017,2,1,0.0243326763510719
"16803",32740,2017,3,1,0.02433208428634
"16804",32740,2017,5,1,0.0243314922504197
"16805",32740,2017,6,7,0.170316301703163
"16806",32740,2018,6,14,0.303384908767824
"16807",32740,2019,6,9,0.175719473622555
"16808",32740,2020,6,5,0.0886509104448503
"16809",32740,2021,1,1,0.0162100826714216
"16810",32740,2021,3,1,0.0162098199089008
"16811",32740,2021,4,1,0.0162095571548985
"16812",32740,2021,6,16,0.25934871055063
"16813",32740,2022,5,1,0.0149374122427031
"16814",32740,2022,6,15,0.224057836796272
"16815",32780,2010,5,1,0.254582484725051
"16816",32780,2010,6,15,3.81776533469076
"16817",32780,2011,4,2,0.213242349930696
"16818",32780,2011,5,1,0.106609808102345
"16819",32780,2011,6,18,1.91877198592901
"16820",32780,2012,6,14,0.954198473282443
"16821",32780,2013,5,1,0.0499750124937531
"16822",32780,2013,6,14,0.699615211633602
"16823",32780,2014,6,17,0.678453126870735
"16824",32780,2015,2,2,0.0659826465639537
"16825",32780,2015,3,1,0.0329902348904724
"16826",32780,2015,4,1,0.0329891465707782
"16827",32780,2015,6,21,0.692749224780629
"16828",32780,2016,2,1,0.0280057131654858
"16829",32780,2016,3,1,0.0280049288674807
"16830",32780,2016,5,1,0.0280041446134028
"16831",32780,2016,6,31,0.8681041725007
"16832",32780,2017,3,1,0.0243825128617755
"16833",32780,2017,5,1,0.0243819183693373
"16834",32780,2017,6,22,0.536389125929538
"16835",32780,2018,2,1,0.021707512970239
"16836",32780,2018,4,1,0.0217070417643484
"16837",32780,2018,6,30,0.651197117367427
"16838",32780,2019,6,21,0.410621407062688
"16839",32780,2020,5,2,0.0355101026241966
"16840",32780,2020,6,13,0.230811568986027
"16841",32780,2021,3,1,0.0162311313098523
"16842",32780,2021,6,37,0.600542110986674
"16843",32780,2022,5,1,0.0149548363940898
"16844",32780,2022,6,29,0.433683769758782
"16845",32820,2010,5,6,0.820456720907972
"16846",32820,2010,6,156,5.87482111922874
"16847",32820,2011,6,145,1.92091143935881
"16848",32820,2012,4,7,0.105165109221478
"16849",32820,2012,6,127,1.02666914576277
"16850",32820,2013,1,5,0.0870185697627874
"16851",32820,2013,6,163,0.950282169674922
"16852",32820,2014,6,168,0.772911299227089
"16853",32820,2015,1,4,0.0452381221655489
"16854",32820,2015,4,12,0.082879224250461
"16855",32820,2015,6,171,0.646683760295886
"16856",32820,2016,5,9,0.131740734235025
"16857",32820,2016,6,202,0.645936992363874
"16858",32820,2017,3,4,0.0252595417919119
"16859",32820,2017,4,6,0.0302782571835165
"16860",32820,2017,6,179,0.496511934316187
"16861",32820,2018,5,10,0.0553333001333533
"16862",32820,2018,6,235,0.577842802168755
"16863",32820,2019,6,212,0.468869912927319
"16864",32820,2020,5,14,0.0506338270131467
"16865",32820,2020,6,306,0.613627339704897
"16866",32820,2021,6,293,0.603245584777623
"16867",32820,2021,7,2,0.0168837637286104
"16868",32820,2022,1,5,0.025466417435328
"16869",32820,2022,6,298,0.502255938165215
"16870",32820,2012,5,7,0.0992471395556564
"16871",32820,2016,4,7,0.0398760424736818
"16872",32820,2017,5,8,0.049295384103471
"16873",32820,2010,2,6,0.623441396508728
"16874",32820,2011,4,5,0.192685652626305
"16875",32820,2013,4,4,0.102155480641536
"16876",32820,2014,5,10,0.0682859542620678
"16877",32820,2015,2,2,0.0334397833102042
"16878",32820,2017,1,1,0.025197167838335
"16879",32820,2018,4,6,0.0440202199543657
"16880",32820,2019,3,3,0.0295618927494531
"16881",32820,2019,5,10,0.0653628947918845
"16882",32820,2020,4,7,0.0419262098706277
"16883",32820,2021,4,17,0.0464947091755941
"16884",32820,2021,5,18,0.073500588004704
"16885",32820,2022,4,4,0.0150442677578776
"16886",32820,2022,5,16,0.0598162146803945
"16887",32820,2010,3,4,0.565610859728507
"16888",32820,2014,4,4,0.0546157102090416
"16889",32820,2015,3,3,0.0501027105566411
"16890",32820,2017,2,2,0.0246250831096555
"16891",32820,2018,3,2,0.0218744189607464
"16892",32820,2019,7,1,0.0200260338439972
"16893",32820,2021,1,11,0.0601638644890994
"16894",32820,2022,2,5,0.0376095377787807
"16895",32820,2010,1,4,0.562983814215341
"16896",32820,2010,4,4,0.348219726647515
"16897",32820,2011,1,2,0.111321384838027
"16898",32820,2011,2,3,0.166963490650045
"16899",32820,2012,3,3,0.104715696882963
"16900",32820,2015,5,7,0.11682048029906
"16901",32820,2020,7,1,0.0181303937921532
"16902",32820,2014,3,1,0.0392973631469328
"16903",32820,2011,3,1,0.101153145862836
"16904",32820,2011,5,3,0.303398058252427
"16905",32820,2012,1,2,0.131527028804419
"16906",32820,2012,2,1,0.0657591898467811
"16907",32820,2013,2,2,0.0977469331899712
"16908",32820,2013,3,1,0.0488710780959828
"16909",32820,2013,5,3,0.14659890539484
"16910",32820,2014,1,1,0.0391573341686898
"16911",32820,2014,7,1,0.0391512019418996
"16912",32820,2016,1,1,0.0276311790224089
"16913",32820,2016,2,4,0.0552509081868033
"16914",32820,2016,3,1,0.0276296521426795
"16915",32820,2018,1,1,0.0214892016761577
"16916",32820,2018,2,4,0.085954959601169
"16917",32820,2019,1,4,0.0775178775605124
"16918",32820,2019,2,5,0.0968954691678617
"16919",32820,2019,4,5,0.0484416326767877
"16920",32820,2020,1,2,0.035210027815922
"16921",32820,2020,2,1,0.0176047039769026
"16922",32820,2020,3,1,0.0176043940567566
"16923",32820,2021,2,4,0.0644112011078727
"16924",32820,2021,3,3,0.0483076229429004
"16925",32820,2022,3,4,0.0594027057932489
"16926",32820,2022,7,2,0.029699588660697
"16927",32860,2010,6,5,0.931445603576751
"16928",32860,2011,6,4,0.370782350760104
"16929",32860,2012,5,1,0.0619425173439049
"16930",32860,2012,6,5,0.309693403530505
"16931",32860,2013,5,1,0.0468427955780401
"16932",32860,2013,6,12,0.562087217199869
"16933",32860,2014,5,2,0.0756515489654651
"16934",32860,2014,6,3,0.113473031242908
"16935",32860,2015,6,6,0.189012096774194
"16936",32860,2016,5,1,0.0269519984906881
"16937",32860,2016,6,10,0.269512721000431
"16938",32860,2017,6,8,0.188768286927796
"16939",32860,2018,4,1,0.0210699311013253
"16940",32860,2018,6,9,0.189625384518141
"16941",32860,2019,6,5,0.095229025807066
"16942",32860,2020,5,1,0.0173349281467228
"16943",32860,2020,6,5,0.0866731382609902
"16944",32860,2021,5,1,0.0158596736079171
"16945",32860,2021,6,5,0.0792971104132965
"16946",32860,2022,6,2,0.0292915830636067
"16947",32900,2010,2,3,7.67263427109974
"16948",32900,2010,3,1,2.55102040816327
"16949",32900,2010,5,2,5.08905852417303
"16950",32900,2010,6,25,63.4517766497462
"16951",32900,2011,2,1,0.169491525423729
"16952",32900,2011,3,1,0.16946280291476
"16953",32900,2011,4,2,0.338868180277872
"16954",32900,2011,5,3,0.508216161273928
"16955",32900,2011,6,36,6.09756097560976
"16956",32900,2012,3,1,0.088269044046253
"16957",32900,2012,6,44,3.88349514563107
"16958",32900,2013,1,1,0.0599412575675838
"16959",32900,2013,4,2,0.119875329657157
"16960",32900,2013,5,2,0.119868145040455
"16961",32900,2013,6,43,2.57701066762555
"16962",32900,2014,2,1,0.0457498398755604
"16963",32900,2014,3,1,0.045747746923464
"16964",32900,2014,6,35,1.60109789569991
"16965",32900,2015,4,4,0.148411991688928
"16966",32900,2015,5,1,0.0371016213408526
"16967",32900,2015,6,49,1.81791199821919
"16968",32900,2016,1,1,0.0309731772285201
"16969",32900,2016,2,3,0.0929166537615759
"16970",32900,2016,3,1,0.0309712586719524
"16971",32900,2016,4,3,0.092910898448388
"16972",32900,2016,5,4,0.123877361412202
"16973",32900,2016,6,60,1.85810287696262
"16974",32900,2017,1,1,0.0265773667145059
"16975",32900,2017,3,2,0.0531533207537141
"16976",32900,2017,4,2,0.0531519081535027
"16977",32900,2017,5,4,0.106300991256743
"16978",32900,2017,6,61,1.62104703693861
"16979",32900,2018,2,1,0.0233121969414398
"16980",32900,2018,3,1,0.0233116534955824
"16981",32900,2018,4,4,0.0932444403002471
"16982",32900,2018,5,1,0.023310566679876
"16983",32900,2018,6,48,1.11888111888112
"16984",32900,2019,1,1,0.0208511436852311
"16985",32900,2019,2,1,0.0208507089241034
"16986",32900,2019,4,2,0.041700548362211
"16987",32900,2019,5,3,0.0625495183687086
"16988",32900,2019,6,47,0.979922023226237
"16989",32900,2020,2,1,0.0188597401127812
"16990",32900,2020,3,2,0.0377187688593844
"16991",32900,2020,4,1,0.0188590287600189
"16992",32900,2020,5,1,0.0188586731037604
"16993",32900,2020,6,41,0.773191015897562
"16994",32900,2021,2,3,0.0515428492887087
"16995",32900,2021,3,1,0.0171806545829396
"16996",32900,2021,4,2,0.0343607188262378
"16997",32900,2021,5,3,0.0515401927603209
"16998",32900,2021,6,58,0.996426608026388
"16999",32900,2022,4,2,0.0314777216425075
"17000",32900,2022,5,2,0.0314772262268249
"17001",32900,2022,6,66,1.0387321172823
"17002",32940,2010,6,14,2.72161741835148
"17003",32940,2011,2,1,0.125486259254612
"17004",32940,2011,4,2,0.125039074710847
"17005",32940,2011,5,3,0.187535162843033
"17006",32940,2011,6,18,1.12507031689481
"17007",32940,2012,4,2,0.0748027078580245
"17008",32940,2012,6,17,0.635751682872102
"17009",32940,2013,5,1,0.0535245945511963
"17010",32940,2013,6,25,0.668199069866895
"17011",32940,2014,6,22,0.462340282447882
"17012",32940,2015,2,1,0.0344922737306843
"17013",32940,2015,6,13,0.223964165733483
"17014",32940,2016,5,2,0.0290837174807684
"17015",32940,2016,6,24,0.348994459712952
"17016",32940,2017,3,1,0.0252028832098392
"17017",32940,2017,4,1,0.0252022480405252
"17018",32940,2017,6,15,0.188909738926741
"17019",32940,2018,6,12,0.133777772823045
"17020",32940,2019,5,2,0.0200428917884272
"17021",32940,2019,6,27,0.27057361606606
"17022",32940,2020,6,26,0.236097490102067
"17023",32940,2021,3,1,0.0165906262961427
"17024",32940,2021,6,16,0.13266558323107
"17025",32940,2022,3,1,0.0152578577967653
"17026",32940,2022,6,24,0.183018896701084
"17027",32940,2010,1,1,0.385356454720617
"17028",32940,2010,4,1,0.385208012326656
"17029",32940,2012,5,2,0.149354043760735
"17030",32940,2013,3,1,0.0533959846219564
"17031",32940,2013,4,1,0.0533931336430135
"17032",32940,2014,3,1,0.0419903422212891
"17033",32940,2015,1,1,0.0344222229871605
"17034",32940,2016,1,1,0.0290621639687291
"17035",32940,2016,4,1,0.0290613193839
"17036",32940,2017,5,1,0.0251749660137959
"17037",32940,2018,4,1,0.0222846191558586
"17038",32940,2018,5,1,0.0222841225626741
"17039",32940,2019,7,1,0.020033255203638
"17040",32940,2020,1,1,0.0181524442266151
"17041",32940,2020,5,1,0.018152114721365
"17042",32940,2021,2,2,0.0331526513832944
"17043",32940,2021,7,1,0.0165757761607187
"17044",32940,2022,1,1,0.0152457616782534
"17045",32940,2022,7,1,0.0152452968259292
"17046",33020,2010,1,1,0.37397157816006
"17047",33020,2010,4,1,0.373831775700935
"17048",33020,2010,6,5,1.86846038863976
"17049",33020,2011,6,1,0.123334977799704
"17050",33020,2012,4,1,0.0742335387127904
"17051",33020,2012,6,5,0.371140142517815
"17052",33020,2013,3,1,0.0531716913915032
"17053",33020,2013,6,1,0.0531688643130583
"17054",33020,2014,4,1,0.0418515108395413
"17055",33020,2014,5,2,0.0836995187277673
"17056",33020,2014,6,2,0.0836960160696351
"17057",33020,2015,6,3,0.102965403624382
"17058",33020,2016,4,1,0.0289838270245203
"17059",33020,2016,6,4,0.115931947946555
"17060",33020,2017,6,7,0.17584846886226
"17061",33020,2018,5,2,0.0444879437672391
"17062",33020,2018,6,5,0.111217385501702
"17063",33020,2019,6,1,0.020004400968213
"17064",33020,2021,6,5,0.0827554246180837
"17065",33020,2022,6,2,0.0304562343911799
"17066",33060,2010,1,1,0.259134490800726
"17067",33060,2010,2,1,0.259067357512953
"17068",33060,2010,4,1,0.259000259000259
"17069",33060,2010,5,1,0.258933195235629
"17070",33060,2010,6,7,1.81206316334455
"17071",33060,2011,5,1,0.107422924051993
"17072",33060,2011,6,7,0.75187969924812
"17073",33060,2012,3,2,0.136808263219098
"17074",33060,2012,5,1,0.0683994528043776
"17075",33060,2012,6,10,0.683947746392176
"17076",33060,2013,3,1,0.0501127536958156
"17077",33060,2013,6,7,0.350771697735017
"17078",33060,2014,4,1,0.0400064010241639
"17079",33060,2014,6,3,0.120014401728207
"17080",33060,2015,6,11,0.363636363636364
"17081",33060,2016,1,1,0.028055212658512
"17082",33060,2016,5,1,0.0280544255856361
"17083",33060,2016,6,5,0.140268192784604
"17084",33060,2017,1,1,0.0244176393026322
"17085",33060,2017,5,1,0.0244170430960811
"17086",33060,2017,6,12,0.292997363023733
"17087",33060,2018,6,3,0.0652046338759808
"17088",33060,2019,5,1,0.019577900465954
"17089",33060,2019,6,9,0.176197654613442
"17090",33060,2020,6,9,0.159965873946891
"17091",33060,2021,2,3,0.0487440288564651
"17092",33060,2021,3,1,0.0162477456252945
"17093",33060,2021,6,21,0.341197114447261
"17094",33060,2022,6,13,0.194561264348893
"17095",33100,2010,1,5,2.31910946196661
"17096",33100,2010,2,7,3.2422417786012
"17097",33100,2010,3,6,2.77520814061055
"17098",33100,2010,4,18,8.31408775981524
"17099",33100,2010,5,27,12.4538745387454
"17100",33100,2010,6,486,223.859972362966
"17101",33100,2011,2,3,0.241176943484203
"17102",33100,2011,3,5,0.267393978287609
"17103",33100,2011,4,15,0.802053256336221
"17104",33100,2011,5,27,1.44346431435445
"17105",33100,2011,6,463,24.7487705794313
"17106",33100,2012,2,4,0.172361787391735
"17107",33100,2012,3,7,0.200682319887618
"17108",33100,2012,4,8,0.229331498681344
"17109",33100,2012,5,23,0.659271361825322
"17110",33100,2012,6,512,14.6746918887933
"17111",33100,2013,2,3,0.0883678458864768
"17112",33100,2013,3,7,0.137271051496254
"17113",33100,2013,4,11,0.215698962684079
"17114",33100,2013,5,16,0.313725490196078
"17115",33100,2013,6,487,9.54845793384703
"17116",33100,2013,7,12,0.353367295856768
"17117",33100,2014,1,8,0.120268198081722
"17118",33100,2014,2,3,0.0677200902934537
"17119",33100,2014,4,14,0.210450363778486
"17120",33100,2014,5,18,0.270566837524614
"17121",33100,2014,6,524,7.87614609950398
"17122",33100,2014,7,13,0.293394118576361
"17123",33100,2015,1,4,0.0733823772221101
"17124",33100,2015,2,4,0.0733796848342536
"17125",33100,2015,3,5,0.0610910868104344
"17126",33100,2015,4,17,0.207702081907927
"17127",33100,2015,5,28,0.342085008124519
"17128",33100,2015,6,673,8.22195616585628
"17129",33100,2015,7,19,0.232112097926872
"17130",33100,2016,1,7,0.0715373373803027
"17131",33100,2016,2,7,0.0715351441944121
"17132",33100,2016,3,6,0.0613139581225666
"17133",33100,2016,4,16,0.163498875945228
"17134",33100,2016,5,33,0.337206094233776
"17135",33100,2016,6,615,6.28410275274355
"17136",33100,2016,7,36,0.367838641449284
"17137",33100,2017,1,3,0.0395569620253165
"17138",33100,2017,2,4,0.0527210660199549
"17139",33100,2017,3,7,0.0614881898755303
"17140",33100,2017,4,15,0.131756934806669
"17141",33100,2017,5,31,0.272290490035046
"17142",33100,2017,6,572,5.02406633172891
"17143",33100,2017,7,41,0.36010715383602
"17144",33100,2018,2,4,0.0462823687316317
"17145",33100,2018,3,2,0.0463424241722084
"17146",33100,2018,4,18,0.138806419025733
"17147",33100,2018,5,21,0.161937075879087
"17148",33100,2018,6,641,4.94282211238173
"17149",33100,2018,7,24,0.185062381444412
"17150",33100,2019,1,3,0.0310826072090927
"17151",33100,2019,2,6,0.0414327442978186
"17152",33100,2019,4,16,0.110483503431894
"17153",33100,2019,5,22,0.151911670268815
"17154",33100,2019,6,624,4.30867811964868
"17155",33100,2019,7,10,0.103623721542335
"17156",33100,2020,1,8,0.0499893772573328
"17157",33100,2020,3,7,0.0437396118421875
"17158",33100,2020,4,19,0.11871957810811
"17159",33100,2020,5,26,0.162455324785684
"17160",33100,2020,6,679,4.24250376451917
"17161",33100,2020,7,26,0.162449234614183
"17162",33100,2021,1,5,0.0284674815957731
"17163",33100,2021,2,4,0.0341673001853576
"17164",33100,2021,3,11,0.0626266766869349
"17165",33100,2021,4,21,0.119557977079028
"17166",33100,2021,5,39,0.22203245089667
"17167",33100,2021,6,717,4.08191149596079
"17168",33100,2021,7,50,0.284647265109077
"17169",33100,2022,1,4,0.0313234142521535
"17170",33100,2022,2,5,0.0391536546021206
"17171",33100,2022,3,7,0.0365285366146396
"17172",33100,2022,4,12,0.0626193681705752
"17173",33100,2022,5,31,0.16176416871481
"17174",33100,2022,6,712,3.71529951993321
"17175",33100,2022,7,44,0.22959356720569
"17176",33100,2011,1,5,0.398692289291125
"17177",33100,2011,7,2,0.319386777387416
"17178",33100,2012,7,2,0.0857338820301783
"17179",33100,2013,1,6,0.176164890337356
"17180",33100,2014,3,3,0.135153399107988
"17181",33100,2018,1,3,0.0346756669286606
"17182",33100,2019,3,5,0.0517517983749935
"17183",33100,2020,2,1,0.0187279946063376
"17184",33140,2010,1,1,0.696378830083565
"17185",33140,2010,5,3,2.08768267223382
"17186",33140,2010,6,14,9.73574408901252
"17187",33140,2011,5,1,0.144237703735757
"17188",33140,2011,6,20,2.88433804441881
"17189",33140,2012,5,1,0.0814000814000814
"17190",33140,2012,6,17,1.38368875142439
"17191",33140,2013,2,1,0.0565163332203007
"17192",33140,2013,5,1,0.0565131393048884
"17193",33140,2013,6,16,0.904159132007233
"17194",33140,2014,5,1,0.0438461875739904
"17195",33140,2014,6,20,0.876885303402315
"17196",33140,2015,2,1,0.0357525920629246
"17197",33140,2015,6,9,0.321761824747059
"17198",33140,2016,5,1,0.0300066014523195
"17199",33140,2016,6,18,0.540102619497705
"17200",33140,2017,2,1,0.0258705437988307
"17201",33140,2017,4,1,0.0258698745311085
"17202",33140,2017,6,25,0.646730132450331
"17203",33140,2018,4,2,0.0455933980759586
"17204",33140,2018,5,3,0.0683885380810176
"17205",33140,2018,6,13,0.296343576183095
"17206",33140,2019,6,11,0.224866102457173
"17207",33140,2020,6,15,0.277448949393312
"17208",33140,2021,5,1,0.0168733653927276
"17209",33140,2021,6,16,0.26996929099315
"17210",33140,2022,3,2,0.0309760555090915
"17211",33140,2022,5,2,0.0309755757585144
"17212",33140,2022,6,16,0.247800768182381
"17213",33180,2010,6,7,3.90189520624303
"17214",33180,2011,6,2,0.275103163686382
"17215",33180,2012,6,4,0.316706254948535
"17216",33180,2013,6,7,0.388608227391328
"17217",33180,2014,6,3,0.129696078855216
"17218",33180,2015,6,7,0.247253717636254
"17219",33180,2016,1,1,0.029708853238265
"17220",33180,2016,6,7,0.207955794539675
"17221",33180,2017,4,1,0.0256443133735094
"17222",33180,2017,5,1,0.0256436557595651
"17223",33180,2017,6,9,0.230786983614124
"17224",33180,2018,6,4,0.0905366560286096
"17225",33180,2019,5,1,0.0203124047856026
"17226",33180,2019,6,2,0.04062398440039
"17227",33180,2020,6,6,0.110316424276968
"17228",33180,2021,4,1,0.0167743017696888
"17229",33180,2021,5,1,0.0167740203972088
"17230",33180,2021,6,7,0.117416173239177
"17231",33180,2022,6,4,0.0616361311000509
"17232",33220,2010,2,1,0.425531914893617
"17233",33220,2010,5,1,0.425350914504466
"17234",33220,2010,6,4,1.70068027210884
"17235",33220,2011,5,2,0.256805341551104
"17236",33220,2011,6,10,1.28386185646424
"17237",33220,2012,5,2,0.151975683890578
"17238",33220,2012,6,5,0.379910341159486
"17239",33220,2013,1,1,0.0540540540540541
"17240",33220,2013,6,4,0.216204529484893
"17241",33220,2014,6,6,0.25420497394399
"17242",33220,2015,4,1,0.0347089653257436
"17243",33220,2015,6,8,0.27766208524226
"17244",33220,2016,6,3,0.0877731940665321
"17245",33220,2017,4,1,0.0253055646936761
"17246",33220,2017,5,2,0.0506098486765525
"17247",33220,2017,6,15,0.379564260229257
"17248",33220,2018,6,8,0.179155282841403
"17249",33220,2019,6,9,0.181082875596064
"17250",33220,2020,4,1,0.018230875811274
"17251",33220,2020,6,8,0.145844347620003
"17252",33220,2021,5,1,0.0166383814182556
"17253",33220,2021,6,9,0.149742941284129
"17254",33220,2022,6,6,0.0917950522466839
"17255",33260,2010,2,1,0.209643605870021
"17256",33260,2011,6,25,1.22639195486878
"17257",33260,2012,5,2,0.0643438535533893
"17258",33260,2012,6,37,1.19028470323307
"17259",33260,2013,6,46,1.10656723598749
"17260",33260,2014,3,1,0.0386667697780527
"17261",33260,2014,6,51,0.985812038504658
"17262",33260,2015,6,42,0.674124841500409
