"","year","AGE_CATEGORY","CBSA.Code","CBSA.Title","Metropolitan.Micropolitan.Statistical.Area","rate_cbsa_age","rate_cbsa"
"5703",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5704",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5705",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5706",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5707",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5708",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5709",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5710",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5711",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5712",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5713",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5714",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5715",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5716",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5717",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5718",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5719",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5720",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5721",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5722",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5723",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5724",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5725",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5726",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5727",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5728",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5729",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5730",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5731",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5732",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5733",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5734",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5735",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5736",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5737",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5738",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5739",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5740",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5741",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5742",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5743",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5744",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5745",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5746",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5747",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5748",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5749",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5750",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5751",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5752",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5753",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5754",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5755",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5756",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5757",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5758",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5759",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5760",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5761",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5762",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5763",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5764",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5765",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5766",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5767",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5768",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5769",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5770",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5771",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5772",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5773",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5774",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5775",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5776",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5777",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5778",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5779",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5780",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5781",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5782",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5783",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5784",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5785",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5786",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5787",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5788",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5789",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5790",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5791",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5792",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5793",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5794",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5795",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5796",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5797",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5798",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5799",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5800",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5801",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5802",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5803",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5804",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5805",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5806",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5807",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5808",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5809",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5810",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5811",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5812",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5813",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5814",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5815",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5816",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5817",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5818",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5819",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5820",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5821",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5822",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5823",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5824",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5825",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5826",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5827",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5828",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5829",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5830",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5831",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5832",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5833",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5834",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5835",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5836",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5837",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5838",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5839",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5840",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5841",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5842",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5843",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5844",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5845",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5846",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5847",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5848",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5849",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5850",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5851",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5852",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5853",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5854",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5855",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5856",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5857",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5858",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5859",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5860",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5861",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5862",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5863",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5864",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5865",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5866",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5867",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5868",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5869",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5870",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5871",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5872",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5873",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5874",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5875",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5876",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5877",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5878",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5879",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5880",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5881",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5882",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5883",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5884",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5885",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5886",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5887",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5888",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5889",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5890",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5891",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5892",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5893",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5894",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5895",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5896",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5897",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5898",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5899",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5900",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5901",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5902",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5903",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5904",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5905",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5906",2022,5,48620,"Wichita, KS","Metropolitan Statistical Area",0.0124209715683961,0.0394683611749731
"5907",2022,3,29940,"Lawrence, KS","Metropolitan Statistical Area",0.0361193382937225,0.0361193382937225
"5908",2022,3,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.00636395456136443,0.0469146889891225
"5909",2022,4,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0145922913788743,0.0469146889891225
"5910",2022,5,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0127277471251201,0.0469146889891225
"5911",2022,2,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0485743430320105,0.0469146889891225
"5912",2022,2,31740,"Manhattan, KS","Metropolitan Statistical Area",0.0587509547030139,0.0587509547030139
"5913",2022,2,48620,"Wichita, KS","Metropolitan Statistical Area",0.0139838626225336,0.0394683611749731
"5914",2022,4,48620,"Wichita, KS","Metropolitan Statistical Area",0.0139836670768542,0.0394683611749731
"5915",2022,5,48620,"Wichita, KS","Metropolitan Statistical Area",0.0124209715683961,0.0394683611749731
"5916",2022,2,45820,"Topeka, KS","Metropolitan Statistical Area",0.0663086002254492,0.176817071688272
"5917",2022,3,45820,"Topeka, KS","Metropolitan Statistical Area",0.0442047564317921,0.176817071688272
"5918",2022,4,45820,"Topeka, KS","Metropolitan Statistical Area",0.0221018897115703,0.176817071688272
"5919",2022,5,45820,"Topeka, KS","Metropolitan Statistical Area",0.0442028024576758,0.176817071688272
"5920",2022,4,28140,"Kansas City, MO-KS","Metropolitan Statistical Area",0.0145922913788743,0.0469146889891225
"5921",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5922",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5923",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5924",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5925",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5926",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5927",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5928",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5929",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5930",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5931",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5932",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5933",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5934",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5935",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5936",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5937",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5938",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5939",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5940",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5941",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5942",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5943",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5944",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5945",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5946",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5947",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5948",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5949",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5950",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5951",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5952",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5953",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5954",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5955",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5956",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5957",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5958",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5959",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5960",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5961",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5962",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5963",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5964",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5965",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5966",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5967",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5968",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5969",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5970",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5971",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5972",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5973",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5974",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5975",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5976",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5977",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5978",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5979",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5980",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5981",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5982",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5983",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5984",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5985",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5986",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5987",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"5988",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5989",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5990",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"5991",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"5992",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5993",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5994",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5995",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5996",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5997",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"5998",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"5999",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6000",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6001",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6002",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6003",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6004",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6005",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6006",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6007",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6008",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6009",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6010",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6011",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6012",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6013",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6014",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6015",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6016",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6017",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6018",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6019",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6020",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6021",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6022",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6023",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6024",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6025",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6026",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6027",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6028",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6029",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6030",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6031",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6032",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6033",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6034",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6035",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6036",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6037",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6038",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6039",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6040",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6041",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6042",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6043",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6044",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6045",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6046",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6047",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6048",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6049",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6050",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6051",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6052",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6053",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6054",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6055",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6056",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6057",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6058",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6059",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6060",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6061",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6062",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6063",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6064",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6065",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6066",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6067",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6068",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6069",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6070",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6071",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6072",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6073",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6074",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6075",2022,1,NA,NA,NA,0.00959576922534854,0.0630995985658106
"6076",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
"6077",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6078",2022,2,NA,NA,NA,0.00813642277478616,0.0630995985658106
"6079",2022,3,NA,NA,NA,0.0100709810661598,0.0630995985658106
"6080",2022,5,NA,NA,NA,0.0205212526924489,0.0630995985658106
"6081",2022,4,NA,NA,NA,0.0165037020685339,0.0630995985658106
