cbsa_code,cbsa_name,fatality_count,pop_under18,rate,Metropolitan/Micropolitan Statistical Area
38900,"Portland-Vancouver-Hillsboro, OR-WA",13,393680,3.302174354805934,Metropolitan Statistical Area
38940,"Port St. Lucie, FL",2,67639,2.9568739928147965,Metropolitan Statistical Area
39150,"Prescott Valley-Prescott, AZ",1,37802,2.6453626792233216,Metropolitan Statistical Area
39300,"Providence-Warwick, RI-MA",2,133834,1.4943885709162095,Metropolitan Statistical Area
39340,"Provo-Orem-Lehi, UT",6,220719,2.7183885392739184,Metropolitan Statistical Area
39460,"Punta Gorda, FL",2,23090,8.661758336942398,Metropolitan Statistical Area
39580,"Raleigh-Cary, NC",15,323936,4.630544305047911,Metropolitan Statistical Area
39660,"Rapid City, SD",2,25460,7.855459544383346,Metropolitan Statistical Area
39740,"Reading, PA",3,95286,3.1484163465776716,Metropolitan Statistical Area
39820,"Redding, CA",3,39640,7.568113017154389,Metropolitan Statistical Area
39900,"Reno, NV",2,104538,1.9131798963056494,Metropolitan Statistical Area
40060,"Richmond, VA",3,98179,3.055643263834425,Metropolitan Statistical Area
40140,"Riverside-San Bernardino-Ontario, CA",50,1175080,4.255029444803758,Metropolitan Statistical Area
40220,"Roanoke, VA",1,22189,4.506737572671144,Metropolitan Statistical Area
40380,"Rochester, NY",2,154933,1.2908805741836795,Metropolitan Statistical Area
40420,"Rockford, IL",4,66416,6.022645145748013,Metropolitan Statistical Area
40900,"Sacramento-Roseville-Folsom, CA",10,90920,10.998680158380996,Metropolitan Statistical Area
40980,"Saginaw, MI",1,40970,2.44081034903588,Metropolitan Statistical Area
41060,"St. Cloud, MN",3,37339,8.03449476418758,Metropolitan Statistical Area
41140,"St. Joseph, MO-KS",6,18842,31.843753317057633,Metropolitan Statistical Area
41180,"St. Louis, MO-IL",24,443729,5.408706665554877,Metropolitan Statistical Area
41420,"Salem, OR",2,83211,2.403528379661343,Metropolitan Statistical Area
41500,"Salinas, CA",1,113096,0.8842045695692156,Metropolitan Statistical Area
41540,"Salisbury, MD",2,23183,8.627011171979468,Metropolitan Statistical Area
41620,"Salt Lake City-Murray, UT",5,306977,1.6287865214657775,Metropolitan Statistical Area
41660,"San Angelo, TX",3,28674,10.462439840970914,Metropolitan Statistical Area
41700,"San Antonio-New Braunfels, TX",5,508245,0.9837775088785919,Metropolitan Statistical Area
41740,"San Diego-Chula Vista-Carlsbad, CA",10,698370,1.4319057233271761,Metropolitan Statistical Area
41780,"Sandusky, OH",1,15043,6.647610184138801,Metropolitan Statistical Area
41860,"San Francisco-Oakland-Fremont, CA",11,257362,4.274135264724396,Metropolitan Statistical Area
41940,"San Jose-Sunnyvale-Santa Clara, CA",4,17348,23.057412958266085,Metropolitan Statistical Area
42020,"San Luis Obispo-Paso Robles, CA",2,49684,4.025440785766041,Metropolitan Statistical Area
42140,"Santa Fe, NM",2,26058,7.675186123263488,Metropolitan Statistical Area
42220,"Santa Rosa-Petaluma, CA",3,92711,3.2358619797003594,Metropolitan Statistical Area
42340,"Savannah, GA",2,60944,3.281701233919664,Metropolitan Statistical Area
42540,"Scranton--Wilkes-Barre, PA",2,65879,3.035868789750907,Metropolitan Statistical Area
42660,"Seattle-Tacoma-Bellevue, WA",7,214752,3.259573834003874,Metropolitan Statistical Area
42700,"Sebring, FL",1,17172,5.823433496389471,Metropolitan Statistical Area
43300,"Sherman-Denison, TX",1,33244,3.0080616051016724,Metropolitan Statistical Area
43340,"Shreveport-Bossier City, LA",2,54505,3.6693881295294006,Metropolitan Statistical Area
43420,"Sierra Vista-Douglas, AZ",2,26695,7.492039707810451,Metropolitan Statistical Area
43580,"Sioux City, IA-NE-SD",1,27655,3.615982643283312,Metropolitan Statistical Area
43620,"Sioux Falls, SD-MN",2,50574,3.954601178471151,Metropolitan Statistical Area
43640,"Slidell-Mandeville-Covington, LA",3,63860,4.697776385844034,Metropolitan Statistical Area
43900,"Spartanburg, SC",7,78165,8.955414827608264,Metropolitan Statistical Area
44060,"Spokane-Spokane Valley, WA",1,118781,0.8418854867360941,Metropolitan Statistical Area
44180,"Springfield, MO",1,62476,1.6006146360202318,Metropolitan Statistical Area
44420,"Staunton-Stuarts Draft, VA",1,14810,6.7521944632005395,Metropolitan Statistical Area
44700,"Stockton-Lodi, CA",12,210579,5.698573931873549,Metropolitan Statistical Area
44940,"Sumter, SC",2,24891,8.035032742758428,Metropolitan Statistical Area
45220,"Tallahassee, FL",2,54912,3.6421911421911424,Metropolitan Statistical Area
45300,"Tampa-St. Petersburg-Clearwater, FL",16,150261,10.648138904972017,Metropolitan Statistical Area
45460,"Terre Haute, IN",2,21328,9.377344336084022,Metropolitan Statistical Area
45500,"Texarkana, TX-AR",2,21925,9.122006841505131,Metropolitan Statistical Area
45780,"Toledo, OH",4,125925,3.1764939448084175,Metropolitan Statistical Area
45820,"Topeka, KS",1,41505,2.4093482712926155,Metropolitan Statistical Area
45900,"Traverse City, MI",1,19072,5.243288590604027,Metropolitan Statistical Area
45940,"Trenton-Princeton, NJ",2,81925,2.4412572474824534,Metropolitan Statistical Area
46060,"Tucson, AZ",5,213308,2.344028353366962,Metropolitan Statistical Area
46140,"Tulsa, OK",6,188932,3.175745770965215,Metropolitan Statistical Area
46220,"Tuscaloosa, AL",2,47931,4.172664872420771,Metropolitan Statistical Area
46340,"Tyler, TX",5,57702,8.66521091123358,Metropolitan Statistical Area
46520,"Urban Honolulu, HI",1,210112,0.47593664331404206,Metropolitan Statistical Area
46660,"Valdosta, GA",1,29383,3.403328455229214,Metropolitan Statistical Area
46700,"Vallejo, CA",2,99075,2.0186727226848347,Metropolitan Statistical Area
47020,"Victoria, TX",1,22984,4.35085276714236,Metropolitan Statistical Area
47220,"Vineland, NJ",3,37194,8.065817067268915,Metropolitan Statistical Area
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",4,45690,8.754650908295032,Metropolitan Statistical Area
47300,"Visalia, CA",4,144194,2.7740405287321246,Metropolitan Statistical Area
47380,"Waco, TX",1,64292,1.5554034716605487,Metropolitan Statistical Area
47580,"Warner Robins, GA",2,42226,4.736418320466063,Metropolitan Statistical Area
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20,897505,2.2283998417836113,Metropolitan Statistical Area
47940,"Waterloo-Cedar Falls, IA",2,28679,6.9737438543882275,Metropolitan Statistical Area
48620,"Wichita, KS",4,132221,3.025238048418935,Metropolitan Statistical Area
48660,"Wichita Falls, TX",1,29569,3.3819202543204034,Metropolitan Statistical Area
48900,"Wilmington, NC",2,40820,4.899559039686428,Metropolitan Statistical Area
49020,"Winchester, VA-WV",1,21344,4.685157421289355,Metropolitan Statistical Area
49180,"Winston-Salem, NC",3,87512,3.4281012889660847,Metropolitan Statistical Area
49420,"Yakima, WA",5,75372,6.633763201188771,Metropolitan Statistical Area
